,qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,rangeRow
2973,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1433$ROW19$RANGE21$PIONEER 1311 AMXT,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,19,21,1433.0,PIONEER 1311 AMXT,2022-05-18,2022-07-29,2022-07-27,72.0,70.0,-2.0,1482.96,1442.4,-40.55,120.0,270.0,33456.0,4.69,44.64,12.1,60.7,13.2,10.8,3.8,2.5,23.8,15.5,255.0,21.1,53.5,11.0,5.71,70.2,10.01,3.36,0.7,0.82,yellow,0.0,10/24/2022 13:23:26,NA,21-19
2974,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1434$ROW20$RANGE21$PHK76 X LH198,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,62.0,4.0,20,21,1434.0,PHK76 X LH198,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,120.0,260.0,31912.0,8.6,82.01,12.0,60.8,13.6,11.2,3.6,2.4,28.0,13.0,289.0,22.5,65.9,12.7,6.25,69.24,10.27,4.22,1.08,1.15,yellow,0.0,10/24/2022 13:48:22,NA,21-20
2975,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1435$ROW21$RANGE21$PHW52 X LH185,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,68.0,4.0,21,21,1435.0,PHW52 X LH185,2022-05-18,2022-07-28,2022-07-25,71.0,68.0,-3.0,1463.36,1400.81,-62.55,110.0,260.0,35000.0,6.16,58.84,11.7,61.1,14.1,12.5,3.5,2.4,27.0,12.0,269.0,22.4,51.0,11.0,6.06,67.93,11.54,3.9,1.46,1.14,NA,0.0,10/24/2022 16:43:8,NA,21-21
2976,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1436$ROW22$RANGE21$2369 X PHZ54,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,66.0,4.0,22,21,1436.0,2369 X PHZ51,2022-05-18,2022-07-29,2022-07-27,72.0,70.0,-2.0,1482.96,1442.4,-40.55,130.0,300.0,33971.0,4.91,46.76,12.1,60.8,15.125,14.0,3.5,2.5,31.2,13.0,351.0,17.95,66.9,12.65,NA,NA,NA,NA,NA,NA,yellow,0.0,10/24/2022 17:2:17,NA,21-22
2977,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1447$ROW11$RANGE22$PHK56 X LH185,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,11,22,1447.0,PHK56 X LH185,2022-05-18,2022-07-29,2022-07-25,72.0,68.0,-4.0,1482.96,1400.81,-82.15,110.0,280.0,33456.0,9.17,86.54,12.9,60.2,13.4,11.0,3.5,2.1,22.5,11.8,284.0,22.0,62.5,12.8,6.23,68.62,11.5,3.78,1.49,1.08,yellow,0.0,10/24/2022 10:0:41,NA,22-11
2978,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1448$ROW12$RANGE22$LH195 X LH123HT,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,12,22,1448.0,LH195 X LH123HT,2022-05-18,2022-08-01,2022-07-30,75.0,73.0,-2.0,1548.81,1503.01,-45.8,120.0,270.0,34485.0,7.33,67.36,15.1,58.7,14.9,12.9,3.8,2.4,31.8,14.5,429.0,17.8,79.7,14.9,6.59,69.3,12.29,4.12,1.16,1.17,yellow,0.0,10/24/2022 10:28:5,NA,22-12
2979,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1449$ROW15$RANGE22$B73 X PHN82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,15,22,1449.0,B73 X PHN82,2022-05-18,2022-07-29,2022-07-27,72.0,70.0,-2.0,1482.96,1442.4,-40.55,130.0,290.0,32426.0,8.03,75.64,13.0,60.4,14.0,11.5,3.8,2.6,25.2,17.2,434.0,18.4,87.3,14.5,6.46,69.26,10.96,3.72,0.77,1.04,yellow,0.0,10/24/2022 11:38:36,NA,22-15
2980,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1450$ROW16$RANGE22$SYNGENTA NK0760-3111,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,16,22,1450.0,SYNGENTA NK0760-3111,2022-05-18,2022-07-20,2022-07-26,63.0,69.0,6.0,1280.36,1418.86,138.5,110.0,260.0,34485.0,8.63,82.53,11.7,61.0,17.2,14.2,4.0,2.4,35.0,14.5,500.0,16.3,78.7,15.1,7.27,68.9,11.53,3.77,3.01,1.81,yellow,0.0,10/24/2022 12:3:33,NA,22-16
2981,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1451$ROW17$RANGE22$PHW52 X PHN82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,62.0,4.0,17,22,1451.0,PHW52 X PHN82,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,110.0,260.0,31912.0,9.55,90.82,12.2,60.8,14.9,10.9,3.9,2.4,25.0,14.0,348.0,21.9,79.3,11.3,6.65,70.04,10.67,4.16,0.77,1.11,yellow,0.0,10/24/2022 12:29:5,NA,22-17
2982,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1452$ROW18$RANGE22$PHK76 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,18,22,1452.0,PHK76 X 3IIH6,2022-05-18,2022-07-25,2022-07-22,68.0,65.0,-3.0,1400.81,1323.61,-77.2,120.0,260.0,34485.0,9.75,93.57,11.4,61.1,16.1,13.6,3.1,2.1,29.0,14.0,417.0,15.5,68.1,13.5,5.95,68.47,11.08,4.43,1.03,1.22,yellow,0.0,10/24/2022 12:54:41,NA,22-18
2983,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1453$ROW19$RANGE22$PHP02 X PHN46,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,19,22,1453.0,PHP02 X PHN46,2022-05-18,2022-07-26,2022-07-22,69.0,65.0,-4.0,1418.86,1323.61,-95.25,120.0,260.0,32941.0,7.31,69.96,11.6,61.0,15.1,12.0,3.8,2.6,24.2,17.0,346.0,20.6,75.5,14.4,5.81,67.21,11.03,3.75,1.41,1.21,yellow,1.56,10/24/2022 13:24:3,NA,22-19
2984,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1454$ROW20$RANGE22$PHN46 X PHK56,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,58.0,4.0,20,22,1454.0,PHN46 X PHK56,2022-05-18,2022-07-26,2022-07-23,69.0,66.0,-3.0,1418.86,1348.11,-70.75,110.0,240.0,29853.0,10.92,104.56,11.6,61.0,14.2,9.9,4.4,2.5,25.0,16.2,395.0,20.5,81.2,13.6,6.5,68.89,10.62,4.3,1.16,1.17,yellow,0.0,10/24/2022 13:48:55,NA,22-20
2985,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1455$ROW21$RANGE22$PHP02 X LH185,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,48.0,4.0,21,22,1455.0,PHP02 X LH185,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,110.0,250.0,24706.0,7.9,75.64,11.6,61.2,18.4,16.4,3.8,2.6,36.2,15.0,547.0,19.8,116.0,22.9,6.56,70.22,11.35,3.81,1.68,1.37,yellow,0.0,10/24/2022 16:43:42,NA,22-21
2986,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1456$ROW22$RANGE22$PHW52 X PHZ51,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,22,22,1456.0,PHW52 X PHZ51,2022-05-18,2022-07-27,2022-07-24,70.0,67.0,-3.0,1442.4,1377.51,-64.9,110.0,280.0,32941.0,6.43,61.16,12.2,60.7,15.2,12.4,3.5,2.4,28.2,14.0,352.0,19.9,75.0,14.7,6.33,71.12,10.18,4.15,1.02,1.14,yellow,0.0,10/24/2022 17:2:40,NA,22-22
2987,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1467$ROW11$RANGE23$B37 X H95,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,11,23,1467.0,B37 X H95,2022-05-18,2022-07-27,2022-07-24,70.0,67.0,-3.0,1442.4,1377.51,-64.9,140.0,290.0,34485.0,1.96,18.77,11.5,60.6,11.0,8.2,3.2,2.1,21.0,13.2,275.0,15.9,43.0,11.1,5.02,66.25,11.98,4.42,1.47,1.04,yellow,0.0,10/24/2022 10:1:11,NA,23-11
2988,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1468$ROW12$RANGE23$2369 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,66.0,4.0,12,23,1468.0,2369 X 3IIH6,2022-05-18,2022-07-28,2022-07-26,71.0,69.0,-2.0,1463.36,1418.86,-44.5,140.0,270.0,33971.0,10.67,101.78,11.9,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,71.06,10.44,3.97,1.71,1.47,NA,0.0,10/24/2022 10:28:33,NA,23-12
2989,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1469$ROW15$RANGE23$HOEGEMEYER 7089 AMXT,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,59.0,4.0,15,23,1469.0,HOEGEMEYER 7089 AMXT,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,110.0,250.0,30368.0,10.17,96.71,12.2,60.8,16.4,12.1,3.5,2.0,26.8,15.5,419.0,22.7,86.4,16.0,5.01,70.85,10.94,4.41,0.85,1.02,yellow,0.0,10/24/2022 11:39:14,NA,23-15
2990,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1470$ROW16$RANGE23$B14A X MO17,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,16,23,1470.0,B14A X MO17,2022-05-18,2022-07-29,2022-07-22,72.0,65.0,-7.0,1482.96,1323.61,-159.35,100.0,280.0,34485.0,7.53,70.23,13.9,59.2,14.4,12.1,3.5,2.0,33.0,14.0,412.0,17.6,72.0,11.4,5.21,69.85,11.58,4.04,1.86,1.42,yellow,0.0,10/24/2022 12:4:9,NA,23-16
2991,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1471$ROW17$RANGE23$N209 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,58.0,4.0,17,23,1471.0,N209 X 3IIH6,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,130.0,240.0,29853.0,9.47,90.9,11.4,61.1,15.1,12.4,3.8,2.4,27.5,17.0,456.0,17.4,77.4,12.5,5.17,69.95,11.12,3.9,1.85,1.42,yellow,0.0,10/24/2022 12:29:36,NA,23-17
2992,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1472$ROW18$RANGE23$PHJ40 X LH82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,18,23,1472.0,PHJ40 X LH82,2022-05-18,2022-07-20,2022-07-17,63.0,60.0,-3.0,1280.36,1208.61,-71.75,90.0,300.0,33456.0,NA,NA,NA,NA,15.5,13.8,3.4,2.1,28.8,14.5,373.0,18.3,66.6,13.6,5.35,68.24,12.37,4.44,1.03,1.14,orange,0.0,10/24/2022 12:55:13,Animal damage; not enough grain for accurate moisture,23-18
2993,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1473$ROW19$RANGE23$LH195 X LH185,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,66.0,4.0,19,23,1473.0,LH195 X LH185,2022-05-18,2022-07-29,2022-07-27,72.0,70.0,-2.0,1482.96,1442.4,-40.55,120.0,270.0,33971.0,7.8,73.69,12.8,60.2,14.1,12.9,3.4,1.9,32.2,14.0,352.0,20.8,73.1,10.8,5.5,68.87,11.94,4.07,1.19,1.09,yellow,0.0,10/24/2022 13:24:43,NA,23-19
2994,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1474$ROW20$RANGE23$B73 X PHZ51,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,60.0,4.0,20,23,1474.0,B73 X PHZ51,2022-05-18,2022-07-29,2022-07-26,72.0,69.0,-3.0,1482.96,1418.86,-64.1,140.0,290.0,30882.0,6.88,65.68,11.9,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17,69.51,12.12,4.76,0.74,1.07,NA,0.0,10/24/2022 13:49:31,NA,23-20
2995,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1475$ROW21$RANGE23$PHW52 X PHM49,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,21,23,1475.0,PHW52 X PHM49,2022-05-18,2022-07-29,2022-07-25,72.0,68.0,-4.0,1482.96,1400.81,-82.15,120.0,270.0,33456.0,8.05,76.04,12.8,60.4,13.8,10.0,3.6,2.2,23.5,15.0,331.0,21.2,72.0,11.3,4.68,69.72,10.23,3.96,0.95,0.98,yellow,0.0,10/24/2022 16:44:19,NA,23-21
2996,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1476$ROW22$RANGE23$2369 X LH123HT,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,22,23,1476.0,2369 X LH123HT,2022-05-18,2022-08-02,2022-07-29,76.0,72.0,-4.0,1570.4,1482.96,-87.45,130.0,300.0,32941.0,5.03,47.11,13.6,59.8,13.6,10.6,3.5,2.5,28.2,13.8,345.0,18.1,63.8,12.6,5.22,68.22,12.49,3.87,1.09,0.99,yellow,0.0,10/24/2022 17:3:6,NA,23-22
2997,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1487$ROW11$RANGE24$PHK76 X LH145,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,11,24,1487.0,PHK76 X LH145,2022-05-18,2022-07-24,2022-07-21,67.0,64.0,-3.0,1377.51,1299.9,-77.6,120.0,270.0,32426.0,9.2,87.34,12.3,60.6,15.8,14.9,3.4,2.5,30.5,13.0,382.0,17.2,67.0,16.4,5.81,68.22,11.95,4.02,1.03,1.03,yellow,0.0,10/24/2022 10:1:45,NA,24-11
2998,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1488$ROW12$RANGE24$PHK76 X LH82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,62.0,4.0,12,24,1488.0,PHK76 X LH82,2022-05-18,2022-07-28,2022-07-26,71.0,69.0,-2.0,1463.36,1418.86,-44.5,130.0,260.0,31912.0,11.09,105.69,12.0,60.8,15.0,11.5,3.8,2.5,27.8,16.5,379.0,19.7,74.7,13.5,6.22,69.86,9.92,4.14,0.75,1.03,yellow,0.0,10/24/2022 10:29:4,NA,24-12
2999,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1489$ROW15$RANGE24$PHN46 X W606S,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,15,24,1489.0,PHN46 X W606S,2022-05-18,2022-07-27,2022-07-24,70.0,67.0,-3.0,1442.4,1377.51,-64.9,130.0,270.0,34485.0,9.4,89.57,12.0,60.9,15.4,11.5,4.1,2.8,25.8,14.0,337.0,23.6,80.9,14.7,6.47,70.73,10.23,3.76,0.53,1.04,yellow,0.0,10/24/2022 11:39:42,NA,24-15
3000,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1490$ROW16$RANGE24$B105 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,16,24,1490.0,B105 X 3IIH6,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,100.0,270.0,32426.0,6.83,65.16,11.9,60.7,16.1,12.6,3.8,2.8,29.8,16.0,418.0,17.5,71.1,12.2,6.37,69.49,10.47,4.25,1.07,1.32,yellow,0.0,10/24/2022 12:4:48,NA,24-16
3001,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1491$ROW17$RANGE24$LH198 X PHB47,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,17,24,1491.0,LH198 X PHB47,2022-05-18,2022-07-26,2022-07-24,69.0,67.0,-2.0,1418.86,1377.51,-41.35,120.0,280.0,33456.0,7.56,72.28,11.7,61.0,12.2,10.6,3.6,2.4,25.0,13.0,250.0,19.4,49.9,11.2,6.05,67.77,11.88,4.29,1.43,1.01,yellow,0.0,10/24/2022 12:31:24,NA,24-17
3002,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1492$ROW18$RANGE24$PIONEER P0589 AMXT,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,18,24,1492.0,PIONEER P0589 AMXT,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,120.0,260.0,32426.0,10.77,102.82,11.8,60.9,16.5,12.2,4.0,2.5,27.2,16.0,390.0,24.3,96.0,17.0,6.36,69.87,10.63,3.88,1.14,1.07,yellow,0.0,10/24/2022 12:55:47,NA,24-18
3003,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1493$ROW19$RANGE24$PHP02 X PHJ89,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,19,24,1493.0,PHP02 X PHJ89,2022-05-18,2022-07-26,2022-07-24,69.0,67.0,-2.0,1418.86,1377.51,-41.35,120.0,270.0,32426.0,9.47,90.34,11.9,60.7,16.5,12.0,4.0,3.0,27.0,14.0,345.0,20.6,70.9,14.2,5.73,66.3,11.89,4.33,1.01,1.28,yellow,3.17,10/24/2022 13:25:16,NA,24-19
3004,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1494$ROW20$RANGE24$B73 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,20,24,1494.0,B73 X 3IIH6,2022-05-18,2022-07-26,2022-07-24,69.0,67.0,-2.0,1418.86,1377.51,-41.35,120.0,280.0,32941.0,8.85,85.22,11.1,61.2,16.4,14.2,3.9,2.6,29.2,19.5,528.0,16.9,89.5,15.9,6.49,67.5,10.99,4.18,2.27,1.64,yellow,0.0,10/24/2022 13:50:3,NA,24-20
3005,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1495$ROW21$RANGE24$LH145 X LH162,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,21,24,1495.0,LH145 X LH162,2022-05-18,2022-07-20,2022-07-17,63.0,60.0,-3.0,1280.36,1208.61,-71.75,100.0,250.0,34485.0,7.33,69.53,12.4,60.7,15.0,12.1,3.5,2.5,29.2,14.0,314.0,17.0,52.0,13.0,5.63,67.13,12.77,4.19,0.97,1.1,yellow,0.0,10/24/2022 16:45:6,NA,24-21
3006,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1496$ROW22$RANGE24$4N506 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,68.0,4.0,22,24,1496.0,4N506 X 3IIH6,2022-05-18,2022-07-27,2022-07-24,70.0,67.0,-3.0,1442.4,1377.51,-64.9,130.0,300.0,35000.0,10.27,97.97,11.9,60.8,16.0,13.5,4.0,2.5,33.0,16.0,485.0,18.9,93.1,16.0,6.37,63.9,10.32,4.4,2.0,1.55,yellow,0.0,10/24/2022 17:3:32,NA,24-22
3007,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1507$ROW11$RANGE25$B37 X OH43,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,11,25,1507.0,B37 X OH43,2022-05-18,2022-07-30,2022-07-25,73.0,68.0,-5.0,1503.01,1400.81,-102.2,130.0,310.0,32426.0,2.91,NA,NA,60.1,11.6,10.4,3.4,2.4,23.8,13.5,226.0,18.9,44.1,9.4,6.07,65.1,11.36,3.82,1.97,1.09,yellow,0.0,10/24/2022 10:2:17,Not enough grain for accurate moisture,25-11
3008,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1508$ROW12$RANGE25$SYNGENTA NK0760-3111,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,12,25,1508.0,SYNGENTA NK0760-3111,2022-05-18,2022-07-28,2022-07-26,71.0,69.0,-2.0,1463.36,1418.86,-44.5,90.0,250.0,32941.0,8.6,82.09,11.8,60.9,15.1,12.6,3.9,2.5,31.0,15.2,332.0,17.4,57.1,13.7,5.42,67.42,11.99,3.72,2.97,1.72,yellow,0.0,10/24/2022 10:29:33,NA,25-12
3009,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1509$ROW15$RANGE25$LH74 X PHN82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,62.0,4.0,15,25,1509.0,LH74 X PHN82,2022-05-18,2022-07-25,2022-07-23,68.0,66.0,-2.0,1400.81,1348.11,-52.7,110.0,240.0,31912.0,8.8,83.61,12.3,60.8,14.2,10.9,3.9,2.6,24.0,14.5,309.0,21.6,67.5,13.6,5.78,68.96,10.98,4.17,0.94,1.06,yellow,0.0,10/24/2022 11:40:12,NA,25-15
3010,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1510$ROW16$RANGE25$2369 X PHN82,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,66.0,4.0,16,25,1510.0,2369 X PHN82,2022-05-18,2022-07-27,2022-07-25,70.0,68.0,-2.0,1442.4,1400.81,-41.6,100.0,260.0,33971.0,11.22,106.89,12.0,60.8,16.0,13.9,4.0,2.9,28.2,15.5,481.0,18.8,91.1,14.5,5.75,69.58,10.19,4.28,0.34,0.98,yellow,0.0,10/24/2022 12:5:22,NA,25-16
3011,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1511$ROW17$RANGE25$PHB47 X LH185,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,17,25,1511.0,PHB47 X LH185,2022-05-18,2022-07-26,2022-07-22,69.0,65.0,-4.0,1418.86,1323.61,-95.25,110.0,270.0,32941.0,8.15,77.95,11.7,60.9,14.5,11.5,3.8,2.2,24.5,13.0,297.0,20.6,58.6,13.9,5.44,63.72,12.52,3.79,1.73,1.12,yellow,0.0,10/24/2022 12:31:57,NA,25-17
3012,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1512$ROW18$RANGE25$B37 X MO17,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,18,25,1512.0,B37 X MO17,2022-05-18,2022-07-29,2022-07-27,72.0,70.0,-2.0,1482.96,1442.4,-40.55,130.0,270.0,32941.0,2.82,NA,NA,60.7,14.6,11.6,3.5,2.0,29.2,12.2,357.0,22.6,76.5,14.0,6.11,68.02,11.57,4.54,1.46,1.05,yellow,0.0,10/24/2022 12:56:15,Not enough grain for accurate moisture,25-18
3013,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1513$ROW19$RANGE25$PHK56 X LH198,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,65.0,4.0,19,25,1513.0,PHK56 X LH198,2022-05-18,2022-07-21,2022-07-18,64.0,61.0,-3.0,1299.9,1232.31,-67.6,110.0,280.0,33456.0,9.92,94.88,11.7,61.0,11.4,10.6,3.6,2.5,24.0,14.5,368.0,16.8,60.8,11.1,5.91,68.47,10.86,3.96,1.41,1.04,yellow,0.0,10/24/2022 13:25:53,NA,25-19
3014,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1514$ROW20$RANGE25$PHP02 X PHB47,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,66.0,4.0,20,25,1514.0,PHP02 X PHB47,2022-05-18,2022-07-25,2022-07-20,68.0,63.0,-5.0,1400.81,1280.36,-120.45,100.0,270.0,33971.0,7.68,73.76,11.3,61.1,14.1,10.6,3.4,2.4,19.2,13.0,291.0,22.7,61.5,14.5,5.37,67.1,12.18,4.23,1.61,1.08,yellow,0.0,10/24/2022 13:50:52,NA,25-20
3015,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1515$ROW21$RANGE25$B84 X 3IIH6,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,64.0,4.0,21,25,1515.0,B84 X 3IIH6,2022-05-18,2022-07-29,2022-07-16,72.0,59.0,-13.0,1482.96,1182.06,NA,140.0,290.0,32941.0,4.01,38.54,11.3,61.2,15.2,13.0,4.0,2.8,26.8,17.0,419.0,18.1,77.2,15.7,6.38,67.58,11.38,4.16,2.44,1.64,yellow,0.0,10/24/2022 16:45:44,NA,25-21
3016,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1516$ROW22$RANGE25$PHP02 X LH145,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,63.0,4.0,22,25,1516.0,PHP02 X LH145,2022-05-18,2022-07-21,2022-07-17,64.0,60.0,-4.0,1299.9,1208.61,-91.3,90.0,250.0,32426.0,9.87,94.12,11.9,60.9,17.1,14.5,3.5,2.5,27.8,14.0,411.0,21.5,89.3,18.7,5.89,68.51,11.35,4.38,1.25,1.14,yellow,0.0,10/24/2022 17:3:57,NA,25-22
3017,NORTH PLATTE$HIPS - NO IRRIGATION - MEDIUM NITROGEN$REP2$PLOT1527$ROW11$RANGE26$PHP02 X W606S,North Platte3,North Platte3,0.0,Medium,150.0,NA,17.0,67.0,4.0,11,26,1527.0,PHP02 X W606S,2022-05-18,2022-07-26,2022-07-23,69.0,66.0,-3.0,1418.86,1348.11,-70.75,130.0,280.0,34485.0,9.22,88.11,11.8,61.0,14.5,11.0,3.4,2.4,25.5,14.5,310.0,17.1,52.4,12.7,6.73,67.51,12.36,3.89,1.21,1.24,orange,0.0,10/24/2022 10:2:52,NA,26-11
